nohup: ignoring input
/home/shaokun/anaconda3/envs/PPALM/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: '/home/shaokun/anaconda3/envs/PPALM/lib/python3.10/site-packages/torchvision/image.so: undefined symbol: _ZN3c1017RegisterOperatorsD1Ev'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn(
/home/shaokun/PALM/main.py:54: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler()
Namespace(in_dataset='CIFAR-100', out_datasets=['inat', 'sun50', 'places50', 'dtd'], backbone='resnet34', method='top5-palm-cache6-ema0.999', seed=1, gpu='0', epochs=50, batch_size=128, lr=0.001, weight_decay=0.0001, print_every=50, fine_tune=False, temp=0.08, cosine=True, warm=False, lr_decay_epochs='700,800,900', lr_decay_rate=0.1, layers=100, depth=40, width=4, growth=12, droprate=0.0, save_path='CIFAR-10-ResNet18.pt', load_path='checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt', reduce=0.5, score='mahalanobis', threshold=1.0, k=5, momentum=0.9, proto_m=0.999, cache_size=6, nviews=2, lambda_pcon=1.0, epsilon=0.05, incremental=False, use_lora=True, lora_impl='peft', lora_r=8, lora_alpha=32, lora_dropout=0.05, lora_target='both', adapter_save_path='checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-fpw1.0-forget_avgproto_enable-planB_adapter', adapter_load_path=None, forget_classes='0,8,11,40,51,66,67,88,94,57', forget_list_path=None, forget_lambda=0.2, forget_margin=100.0, centers_path=None, precision_path=None, batch_forget_mode='balanced', forget_proto_enable=False, forget_attr_w=1.0, forget_proto_rep_w=1.0, forget_avgproto_enable=True, forget_avgproto_w=1.0, umap_enable=False, umap_by='domain', umap_max_points=20000, umap_neighbors=15, umap_min_dist=0.05, umap_metric='cosine', umap_save_path=None, umap_rf_only=False, keep_cache=False, argument=True)
Files already downloaded and verified
ckpt loaded from checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt
resnet34-top5-palm-cache6-ema0.999: Number of model parameters: 21843904
[debug] trainable_count = 16
[debug] trainable: base_model.model.encoder.layer4.0.conv1.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv1.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv2.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv2.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.shortcut.0.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.shortcut.0.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv1.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv1.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv2.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv2.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv1.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv1.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv2.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv2.lora_B.default.weight
[debug] trainable: base_model.model.head.2.lora_A.default.weight
[debug] trainable: base_model.model.head.2.lora_B.default.weight
[debug][warn] non-LoRA trainables detected: ['base_model.model.encoder.layer4.0.conv1.lora_A.default.weight', 'base_model.model.encoder.layer4.0.conv1.lora_B.default.weight', 'base_model.model.encoder.layer4.0.conv2.lora_A.default.weight', 'base_model.model.encoder.layer4.0.conv2.lora_B.default.weight', 'base_model.model.encoder.layer4.0.shortcut.0.lora_A.default.weight', 'base_model.model.encoder.layer4.0.shortcut.0.lora_B.default.weight', 'base_model.model.encoder.layer4.1.conv1.lora_A.default.weight', 'base_model.model.encoder.layer4.1.conv1.lora_B.default.weight', 'base_model.model.encoder.layer4.1.conv2.lora_A.default.weight', 'base_model.model.encoder.layer4.1.conv2.lora_B.default.weight']
[loss] ep 2 it 220 total=7.6261 mle=1.5862 pcon=5.1742 forget=1.3832 favg=-0.5176 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 2 it 270 total=7.9276 mle=1.8823 pcon=5.1694 forget=1.3634 favg=-0.4875 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 2 it 320 total=7.5113 mle=1.5841 pcon=5.1645 forget=1.3500 favg=-0.5874 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 2 it 370 total=7.6495 mle=1.8072 pcon=5.1596 forget=1.3521 favg=-0.6694 nr=64 nf=64 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-fpw1.0-forget_avgproto_enable-planB_adapter
[loss] ep 3 it 30 total=7.3521 mle=1.6854 pcon=5.1546 forget=1.3612 favg=-0.8491 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 80 total=7.1132 mle=1.6680 pcon=5.1499 forget=1.3714 favg=-1.0762 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 130 total=6.9763 mle=1.7410 pcon=5.1447 forget=1.3788 favg=-1.2881 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 180 total=6.9586 mle=1.9237 pcon=5.1398 forget=1.4069 favg=-1.5117 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 230 total=6.4885 mle=1.5770 pcon=5.1346 forget=1.4409 favg=-1.6641 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 280 total=6.7058 mle=1.8897 pcon=5.1292 forget=1.4710 favg=-1.7842 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 330 total=6.5684 mle=1.8098 pcon=5.1239 forget=1.5038 favg=-1.8691 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 380 total=6.4993 mle=1.7712 pcon=5.1194 forget=1.5227 favg=-1.9141 nr=64 nf=64 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-fpw1.0-forget_avgproto_enable-planB_adapter
[loss] ep 4 it 40 total=6.4375 mle=1.6666 pcon=5.1147 forget=1.5362 favg=-1.8799 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 90 total=6.8117 mle=1.8155 pcon=5.1100 forget=1.5834 favg=-1.6973 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 140 total=8.3946 mle=1.6671 pcon=5.1057 forget=1.6185 favg=0.0033 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 190 total=9.9047 mle=1.4747 pcon=5.1016 forget=1.6487 favg=1.6797 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 240 total=10.2389 mle=1.7695 pcon=5.0970 forget=1.5970 favg=1.7754 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 290 total=9.7297 mle=1.4708 pcon=5.0928 forget=1.5470 favg=1.6191 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 340 total=9.8860 mle=1.9415 pcon=5.0887 forget=1.4866 favg=1.3691 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 0 total=9.4080 mle=1.8695 pcon=5.0850 forget=1.4369 favg=1.0166 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 50 total=8.8010 mle=1.7835 pcon=5.0812 forget=1.3767 favg=0.5596 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 100 total=8.6428 mle=1.5917 pcon=5.0781 forget=1.3978 favg=0.5752 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 150 total=8.5249 mle=1.6060 pcon=5.0746 forget=1.3885 favg=0.4558 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 200 total=8.5344 mle=1.6847 pcon=5.0719 forget=1.3735 favg=0.4043 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 250 total=8.5768 mle=1.7826 pcon=5.0690 forget=1.3619 favg=0.3633 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 300 total=8.3412 mle=1.5949 pcon=5.0661 forget=1.3711 favg=0.3091 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 350 total=8.6025 mle=1.7657 pcon=5.0634 forget=1.3767 favg=0.3967 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 10 total=8.1548 mle=1.4141 pcon=5.0607 forget=1.3963 favg=0.2837 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 60 total=7.8867 mle=1.5575 pcon=5.0583 forget=1.3622 favg=-0.0913 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 110 total=8.0102 mle=1.5965 pcon=5.0559 forget=1.3985 favg=-0.0408 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 160 total=8.0780 mle=1.6689 pcon=5.0534 forget=1.3689 favg=-0.0133 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 210 total=7.7270 mle=1.6164 pcon=5.0512 forget=1.3683 favg=-0.3088 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 260 total=7.7200 mle=1.7970 pcon=5.0483 forget=1.3840 favg=-0.5093 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 310 total=7.2644 mle=1.5502 pcon=5.0457 forget=1.4067 favg=-0.7383 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 360 total=7.1369 mle=1.6704 pcon=5.0429 forget=1.4143 favg=-0.9907 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 20 total=6.9000 mle=1.6662 pcon=5.0399 forget=1.4449 favg=-1.2510 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 70 total=7.6781 mle=1.7840 pcon=5.0373 forget=1.4437 favg=-0.5869 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 120 total=9.6224 mle=1.6325 pcon=5.0347 forget=1.4161 favg=1.5391 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 170 total=9.0523 mle=1.5741 pcon=5.0325 forget=1.3832 favg=1.0625 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 220 total=8.6766 mle=1.6447 pcon=5.0306 forget=1.3806 favg=0.6206 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 270 total=8.5290 mle=1.7963 pcon=5.0286 forget=1.3921 favg=0.3120 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 320 total=8.2046 mle=1.7365 pcon=5.0263 forget=1.3899 favg=0.0519 nr=64 nf=64 protos=540 fproto_sim=NA
 16%|█▌        | 8/50 [02:10<11:03, 15.80s/it] 18%|█▊        | 9/50 [02:25<10:44, 15.72s/it] 20%|██        | 10/50 [02:41<10:28, 15.71s/it] 22%|██▏       | 11/50 [02:57<10:16, 15.80s/it] 24%|██▍       | 12/50 [03:12<09:57, 15.72s/it] 26%|██▌       | 13/50 [03:28<09:38, 15.64s/it] 28%|██▊       | 14/50 [03:44<09:26, 15.75s/it] 30%|███       | 15/50 [04:00<09:10, 15.74s/it] 32%|███▏      | 16/50 [04:16<08:56, 15.78s/it][loss] ep 7 it 370 total=7.6618 mle=1.6448 pcon=5.0244 forget=1.3739 favg=-0.3813 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 30 total=7.0264 mle=1.5412 pcon=5.0226 forget=1.3854 favg=-0.9229 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 80 total=7.2121 mle=1.5839 pcon=5.0206 forget=1.4113 favg=-0.8037 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 130 total=7.8692 mle=1.4955 pcon=5.0181 forget=1.4405 favg=-0.0850 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 180 total=8.2235 mle=1.7187 pcon=5.0158 forget=1.4461 favg=0.0429 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 230 total=7.8373 mle=1.5203 pcon=5.0138 forget=1.4154 favg=-0.1123 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 280 total=7.8603 mle=1.6895 pcon=5.0116 forget=1.3821 favg=-0.2230 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 330 total=7.9546 mle=1.7358 pcon=5.0095 forget=1.3926 favg=-0.1832 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 380 total=8.6715 mle=1.5076 pcon=5.0078 forget=1.3753 favg=0.7808 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 40 total=9.1981 mle=1.6529 pcon=5.0064 forget=1.3689 favg=1.1699 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 90 total=8.2999 mle=1.6818 pcon=5.0047 forget=1.3665 favg=0.2468 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 140 total=7.3649 mle=1.8202 pcon=5.0034 forget=1.3797 favg=-0.8384 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 190 total=7.0590 mle=1.5664 pcon=5.0019 forget=1.3617 favg=-0.8711 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 240 total=7.9186 mle=1.5943 pcon=5.0004 forget=1.4209 favg=-0.0970 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 290 total=8.2555 mle=1.5553 pcon=4.9984 forget=1.4598 favg=0.2419 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 340 total=8.1100 mle=1.5630 pcon=4.9966 forget=1.4356 favg=0.1147 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 0 total=7.8411 mle=1.6111 pcon=4.9946 forget=1.3999 favg=-0.1646 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 50 total=7.6266 mle=1.5902 pcon=4.9929 forget=1.3851 favg=-0.3416 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 100 total=8.4703 mle=1.7586 pcon=4.9917 forget=1.3770 favg=0.3430 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 150 total=9.5270 mle=1.8441 pcon=4.9909 forget=1.3863 favg=1.3057 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 200 total=8.6719 mle=1.8601 pcon=4.9900 forget=1.3719 favg=0.4500 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 250 total=7.4980 mle=1.5866 pcon=4.9889 forget=1.3631 favg=-0.4407 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 300 total=7.1254 mle=1.5874 pcon=4.9879 forget=1.3490 favg=-0.7988 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 350 total=7.1897 mle=1.6616 pcon=4.9867 forget=1.3783 favg=-0.8369 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 10 total=7.4152 mle=1.5949 pcon=4.9852 forget=1.4117 favg=-0.5767 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 60 total=7.8437 mle=1.6642 pcon=4.9835 forget=1.4496 favg=-0.2537 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 110 total=7.7693 mle=1.5977 pcon=4.9818 forget=1.4508 favg=-0.2610 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 160 total=7.8343 mle=1.7015 pcon=4.9798 forget=1.3959 favg=-0.2429 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 210 total=9.1181 mle=1.7975 pcon=4.9786 forget=1.3761 favg=0.9658 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 260 total=9.5131 mle=1.6503 pcon=4.9781 forget=1.3945 favg=1.4902 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 310 total=9.1423 mle=1.9954 pcon=4.9771 forget=1.3954 favg=0.7744 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 360 total=7.7171 mle=1.6815 pcon=4.9760 forget=1.3497 favg=-0.2900 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 20 total=6.8726 mle=1.6257 pcon=4.9744 forget=1.3438 favg=-1.0713 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 70 total=6.3486 mle=1.7372 pcon=4.9728 forget=1.3417 favg=-1.7031 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 120 total=6.2013 mle=1.6297 pcon=4.9713 forget=1.3796 favg=-1.7793 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 170 total=8.8356 mle=1.7656 pcon=4.9700 forget=1.4017 favg=0.6982 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 220 total=9.7076 mle=1.6234 pcon=4.9688 forget=1.4229 favg=1.6924 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 270 total=9.5098 mle=1.5301 pcon=4.9681 forget=1.4276 favg=1.5840 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 320 total=9.1482 mle=1.5073 pcon=4.9668 forget=1.4016 favg=1.2725 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 370 total=9.0769 mle=1.8371 pcon=4.9654 forget=1.3979 favg=0.8765 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 30 total=8.1186 mle=1.4195 pcon=4.9640 forget=1.3762 favg=0.3589 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 80 total=7.2763 mle=1.4834 pcon=4.9625 forget=1.3841 favg=-0.5537 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 130 total=6.4562 mle=1.6383 pcon=4.9608 forget=1.3552 favg=-1.4980 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 180 total=8.8318 mle=1.6378 pcon=4.9598 forget=1.3694 favg=0.8647 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 230 total=8.9582 mle=1.7037 pcon=4.9590 forget=1.3696 favg=0.9258 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 280 total=8.2716 mle=1.5531 pcon=4.9581 forget=1.3483 favg=0.4121 nr=64 nf=64 protos=540 fproto_sim=NA
