nohup: ignoring input
Disabling PyTorch because PyTorch >= 2.1 is required but found 2.0.1
None of PyTorch, TensorFlow >= 2.0, or Flax have been found. Models won't be available and only tokenizers, configuration and file/data utilities can be used.
Namespace(in_dataset='CIFAR-100', out_datasets=['inat', 'sun50', 'places50', 'dtd'], backbone='resnet34', method='top5-palm-cache6-ema0.999', seed=1, gpu='0', epochs=50, batch_size=128, lr=0.001, weight_decay=0.0001, print_every=50, fine_tune=False, temp=0.08, cosine=True, warm=False, lr_decay_epochs='700,800,900', lr_decay_rate=0.1, layers=100, depth=40, width=4, growth=12, droprate=0.0, save_path='CIFAR-10-ResNet18.pt', load_path='checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt', reduce=0.5, score='mahalanobis', threshold=1.0, k=5, momentum=0.9, proto_m=0.999, cache_size=6, nviews=2, lambda_pcon=1.0, epsilon=0.05, incremental=False, use_lora=True, lora_impl='peft', lora_r=8, lora_alpha=32, lora_dropout=0.05, lora_target='both', adapter_save_path='checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.5-lora_r8a32d0.05-temp0.08-fpw1.0-forget_avgproto_enable-planB_adapter', adapter_load_path=None, forget_classes='0,8,11,40,51,66,67,88,94,57', forget_list_path=None, forget_lambda=0.5, forget_margin=100.0, centers_path=None, precision_path=None, batch_forget_mode='balanced', forget_proto_enable=False, forget_attr_w=1.0, forget_proto_rep_w=1.0, forget_avgproto_enable=True, forget_avgproto_w=1.0, umap_enable=False, umap_by='domain', umap_max_points=20000, umap_neighbors=15, umap_min_dist=0.05, umap_metric='cosine', umap_save_path=None, umap_rf_only=False, keep_cache=False, argument=True)
Files already downloaded and verified
ckpt loaded from checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt
resnet34-top5-palm-cache6-ema0.999: Number of model parameters: 21843904
[debug] trainable_count = 16
[debug] trainable: base_model.model.encoder.layer4.0.conv1.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv1.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv2.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv2.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.shortcut.0.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.shortcut.0.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv1.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv1.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv2.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv2.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv1.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv1.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv2.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv2.lora_B.default.weight
[debug] trainable: base_model.model.head.2.lora_A.default.weight
[debug] trainable: base_model.model.head.2.lora_B.default.weight
[debug][warn] non-LoRA trainables detected: ['base_model.model.encoder.layer4.0.conv1.lora_A.default.weight', 'base_model.model.encoder.layer4.0.conv1.lora_B.default.weight', 'base_model.model.encoder.layer4.0.conv2.lora_A.default.weight', 'base_model.model.encoder.layer4.0.conv2.lora_B.default.weight', 'base_model.model.encoder.layer4.0.shortcut.0.lora_A.default.weight', 'base_model.model.encoder.layer4.0.shortcut.0.lora_B.default.weight', 'base_model.model.encoder.layer4.1.conv1.lora_A.default.weight', 'base_model.model.encoder.layer4.1.conv1.lora_B.default.weight', 'base_model.model.encoder.layer4.1.conv2.lora_A.default.weight', 'base_model.model.encoder.layer4.1.conv2.lora_B.default.weight']
[loss] ep 2 it 70 total=6.8839 mle=1.8771 pcon=5.1878 forget=3.4909 favg=-3.6719 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 2 it 120 total=6.4231 mle=1.7527 pcon=5.1815 forget=3.6062 favg=-4.1172 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 2 it 170 total=5.8088 mle=1.5579 pcon=5.1753 forget=3.7045 favg=-4.6289 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 2 it 220 total=5.8501 mle=1.6990 pcon=5.1693 forget=3.8295 favg=-4.8477 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 2 it 270 total=6.0223 mle=1.9352 pcon=5.1639 forget=3.8920 favg=-4.9688 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 2 it 320 total=6.0224 mle=1.6836 pcon=5.1585 forget=3.9927 favg=-4.8125 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 2 it 370 total=8.5808 mle=1.9488 pcon=5.1534 forget=4.1231 favg=-2.6445 nr=64 nf=64 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.5-lora_r8a32d0.05-temp0.08-fpw1.0-forget_avgproto_enable-planB_adapter
[loss] ep 3 it 30 total=14.9884 mle=1.7648 pcon=5.1484 forget=4.3154 favg=3.7598 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 80 total=15.9447 mle=1.7385 pcon=5.1435 forget=4.3009 favg=4.7617 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 130 total=15.1463 mle=1.7411 pcon=5.1383 forget=4.0403 favg=4.2266 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 180 total=13.5668 mle=1.9118 pcon=5.1338 forget=3.6696 favg=2.8516 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 230 total=11.8011 mle=1.5816 pcon=5.1296 forget=3.5118 favg=1.5781 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 280 total=11.6379 mle=1.8367 pcon=5.1254 forget=3.4745 favg=1.2012 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 330 total=11.2905 mle=1.7011 pcon=5.1213 forget=3.5095 favg=0.9585 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 380 total=10.9546 mle=1.6951 pcon=5.1179 forget=3.5044 favg=0.6372 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 40 total=9.8516 mle=1.6819 pcon=5.1143 forget=3.4329 favg=-0.3774 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 90 total=8.1654 mle=1.7672 pcon=5.1110 forget=3.5509 favg=-2.2637 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 140 total=11.2753 mle=1.7206 pcon=5.1085 forget=3.6362 favg=0.8101 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 190 total=10.8395 mle=1.4479 pcon=5.1061 forget=3.4916 favg=0.7939 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 240 total=9.7535 mle=1.7583 pcon=5.1027 forget=3.4228 favg=-0.5303 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 290 total=8.0891 mle=1.4633 pcon=5.0989 forget=3.5191 favg=-1.9922 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 340 total=7.5059 mle=2.1239 pcon=5.0949 forget=3.7461 favg=-3.4590 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 0 total=14.5962 mle=1.9766 pcon=5.0910 forget=3.8997 favg=3.6289 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 50 total=14.1053 mle=1.7998 pcon=5.0867 forget=3.6895 favg=3.5293 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 100 total=10.8702 mle=1.5853 pcon=5.0830 forget=3.5006 favg=0.7012 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 150 total=9.6572 mle=1.6056 pcon=5.0794 forget=3.4507 favg=-0.4785 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 200 total=8.1701 mle=1.6839 pcon=5.0766 forget=3.3969 favg=-1.9873 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 250 total=6.7646 mle=1.8189 pcon=5.0742 forget=3.3891 favg=-3.5176 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 300 total=15.0722 mle=1.6339 pcon=5.0724 forget=3.5300 favg=4.8359 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 350 total=12.7551 mle=1.7633 pcon=5.0704 forget=3.4643 favg=2.4570 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 10 total=9.3326 mle=1.4147 pcon=5.0678 forget=3.4815 favg=-0.6313 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 60 total=6.6524 mle=1.5296 pcon=5.0649 forget=3.3957 favg=-3.3379 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 110 total=7.5778 mle=1.6739 pcon=5.0618 forget=3.6761 favg=-2.8340 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 160 total=11.9319 mle=1.7538 pcon=5.0585 forget=3.9145 favg=1.2051 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 210 total=11.4822 mle=1.6085 pcon=5.0557 forget=3.6695 favg=1.1484 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 260 total=10.1790 mle=1.8070 pcon=5.0530 forget=3.4382 favg=-0.1191 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 310 total=9.5804 mle=1.5868 pcon=5.0514 forget=3.4861 favg=-0.5439 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 360 total=12.7020 mle=1.7250 pcon=5.0501 forget=3.5714 favg=2.3555 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 20 total=9.7547 mle=1.6478 pcon=5.0482 forget=3.4082 favg=-0.3494 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 70 total=8.5450 mle=1.7201 pcon=5.0457 forget=3.4667 favg=-1.6875 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 120 total=8.0256 mle=1.5837 pcon=5.0426 forget=3.5185 favg=-2.1191 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 170 total=8.0934 mle=1.5880 pcon=5.0400 forget=3.4136 favg=-1.9482 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 220 total=12.0655 mle=1.7291 pcon=5.0385 forget=3.4210 favg=1.8770 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 270 total=13.4768 mle=1.8090 pcon=5.0370 forget=3.4960 favg=3.1348 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 320 total=10.9454 mle=1.7267 pcon=5.0349 forget=3.4405 favg=0.7432 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 370 total=7.0780 mle=1.6449 pcon=5.0328 forget=3.3711 favg=-2.9707 nr=64 nf=64 protos=540 fproto_sim=NA
 18%|█▊        | 9/50 [02:27<10:52, 15.92s/it] 20%|██        | 10/50 [02:43<10:35, 15.89s/it] 22%|██▏       | 11/50 [02:59<10:21, 15.94s/it] 24%|██▍       | 12/50 [03:15<10:04, 15.91s/it] 26%|██▌       | 13/50 [03:30<09:40, 15.70s/it] 28%|██▊       | 14/50 [03:45<09:23, 15.65s/it] 30%|███       | 15/50 [04:01<09:01, 15.48s/it] 32%|███▏      | 16/50 [04:17<08:57, 15.81s/it][loss] ep 8 it 30 total=6.2624 mle=1.6408 pcon=5.0306 forget=3.5128 favg=-3.9219 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 80 total=12.4709 mle=1.7164 pcon=5.0286 forget=3.7865 favg=1.9395 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 130 total=13.9361 mle=1.5194 pcon=5.0269 forget=3.5792 favg=3.8105 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 180 total=13.5993 mle=1.7832 pcon=5.0260 forget=3.4737 favg=3.3164 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 230 total=9.7203 mle=1.5420 pcon=5.0253 forget=3.4214 favg=-0.2683 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 280 total=7.1190 mle=1.7481 pcon=5.0236 forget=3.3472 favg=-3.0000 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 330 total=9.3106 mle=1.8355 pcon=5.0217 forget=3.4178 favg=-0.9644 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 380 total=11.7191 mle=1.6120 pcon=5.0204 forget=3.4549 favg=1.6318 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 40 total=12.0277 mle=1.7657 pcon=5.0194 forget=3.4233 favg=1.8193 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 90 total=11.8895 mle=1.8535 pcon=5.0183 forget=3.3995 favg=1.6182 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 140 total=11.7684 mle=1.8325 pcon=5.0174 forget=3.3736 favg=1.5449 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 190 total=11.1298 mle=1.6837 pcon=5.0160 forget=3.3129 favg=1.1172 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 240 total=9.9876 mle=1.7419 pcon=5.0146 forget=3.3801 favg=-0.1489 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 290 total=8.8282 mle=1.7483 pcon=5.0133 forget=3.3762 favg=-1.3096 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 340 total=9.2224 mle=1.7401 pcon=5.0127 forget=3.4027 favg=-0.9331 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 0 total=11.6303 mle=1.8185 pcon=5.0120 forget=3.4786 favg=1.3213 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 50 total=12.4935 mle=1.7196 pcon=5.0106 forget=3.4156 favg=2.3477 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 100 total=11.9781 mle=1.7781 pcon=5.0089 forget=3.3434 favg=1.8477 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 150 total=10.8023 mle=1.8697 pcon=5.0071 forget=3.3289 favg=0.5967 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 200 total=9.4398 mle=1.9614 pcon=5.0056 forget=3.3005 favg=-0.8276 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 250 total=8.6336 mle=1.8505 pcon=5.0047 forget=3.2539 favg=-1.4756 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 300 total=11.3285 mle=1.8432 pcon=5.0044 forget=3.3188 favg=1.1621 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 350 total=14.0068 mle=1.8147 pcon=5.0037 forget=3.5107 favg=3.6777 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 10 total=13.8603 mle=1.6796 pcon=5.0025 forget=3.6645 favg=3.5137 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 60 total=11.3106 mle=1.8126 pcon=5.0009 forget=3.6260 favg=0.8711 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 110 total=6.8073 mle=1.6649 pcon=4.9992 forget=3.2877 favg=-3.1445 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 160 total=5.8430 mle=1.8501 pcon=4.9975 forget=3.2298 favg=-4.2344 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 210 total=8.0390 mle=1.7743 pcon=4.9965 forget=3.2682 favg=-2.0000 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 260 total=12.6106 mle=1.7982 pcon=4.9959 forget=3.3555 favg=2.4609 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 310 total=14.0884 mle=2.1102 pcon=4.9947 forget=3.4621 favg=3.5215 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 360 total=13.5912 mle=1.7414 pcon=4.9932 forget=3.5129 favg=3.3438 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 20 total=11.7082 mle=1.5969 pcon=4.9910 forget=3.4123 favg=1.7080 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 70 total=9.0489 mle=1.8778 pcon=4.9885 forget=3.2969 favg=-1.1143 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 120 total=8.0591 mle=1.8293 pcon=4.9860 forget=3.2828 favg=-2.0391 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 170 total=11.1849 mle=1.9552 pcon=4.9838 forget=3.3108 favg=0.9351 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 220 total=11.8632 mle=1.7240 pcon=4.9819 forget=3.3965 favg=1.7607 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 270 total=10.1383 mle=1.5925 pcon=4.9805 forget=3.4480 favg=0.1172 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 320 total=8.0393 mle=1.6270 pcon=4.9784 forget=3.3499 favg=-1.9160 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 370 total=6.6648 mle=1.8033 pcon=4.9760 forget=3.2291 favg=-3.3438 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 30 total=6.8291 mle=1.5254 pcon=4.9736 forget=3.2559 favg=-2.9258 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 80 total=11.1276 mle=1.5807 pcon=4.9710 forget=3.3249 favg=1.2510 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 130 total=13.7508 mle=1.6049 pcon=4.9687 forget=3.3706 favg=3.8066 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 180 total=14.0923 mle=1.6730 pcon=4.9668 forget=3.4096 favg=4.0430 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 230 total=13.1692 mle=1.6398 pcon=4.9649 forget=3.4375 favg=3.1270 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 280 total=11.2548 mle=1.5579 pcon=4.9628 forget=3.4285 favg=1.3057 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 330 total=8.5540 mle=1.6179 pcon=4.9603 forget=3.4123 favg=-1.4365 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 380 total=5.6743 mle=1.6188 pcon=4.9577 forget=3.2697 favg=-4.1719 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 14 it 40 total=5.1799 mle=1.8648 pcon=4.9549 forget=3.2196 favg=-4.8594 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 14 it 90 total=7.5692 mle=1.8539 pcon=4.9531 forget=3.3013 favg=-2.5391 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 14 it 140 total=10.6485 mle=1.6816 pcon=4.9517 forget=3.4156 favg=0.5996 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 14 it 190 total=12.2119 mle=1.8500 pcon=4.9497 forget=3.4064 favg=2.0059 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 14 it 240 total=12.3234 mle=1.6140 pcon=4.9478 forget=3.3495 favg=2.4121 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 14 it 290 total=12.2363 mle=1.6447 pcon=4.9454 forget=3.3006 favg=2.3457 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 14 it 340 total=11.8832 mle=1.6836 pcon=4.9430 forget=3.3104 favg=1.9463 nr=64 nf=64 protos=540 fproto_sim=NA
