nohup: ignoring input
/home/shaokun/anaconda3/envs/PPALM/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: '/home/shaokun/anaconda3/envs/PPALM/lib/python3.10/site-packages/torchvision/image.so: undefined symbol: _ZN3c1017RegisterOperatorsD1Ev'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn(
/home/shaokun/PALM/main.py:54: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler()
Namespace(in_dataset='CIFAR-100', out_datasets=['inat', 'sun50', 'places50', 'dtd'], backbone='resnet34', method='top5-palm-cache6-ema0.999', seed=1, gpu='0', epochs=50, batch_size=128, lr=0.001, weight_decay=0.0001, print_every=50, fine_tune=False, temp=0.08, cosine=True, warm=False, lr_decay_epochs='700,800,900', lr_decay_rate=0.1, layers=100, depth=40, width=4, growth=12, droprate=0.0, save_path='CIFAR-10-ResNet18.pt', load_path='checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt', reduce=0.5, score='mahalanobis', threshold=1.0, k=5, momentum=0.9, proto_m=0.999, cache_size=6, nviews=2, lambda_pcon=1.0, epsilon=0.05, incremental=False, use_lora=True, lora_impl='peft', lora_r=8, lora_alpha=32, lora_dropout=0.05, lora_target='both', adapter_save_path='checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl1-lora_r8a32d0.05-temp0.08-fpw1.0-forget_avgproto_enable-planB_adapter', adapter_load_path=None, forget_classes='0,8,11,40,51,66,67,88,94,57', forget_list_path=None, forget_lambda=1.0, forget_margin=100.0, centers_path=None, precision_path=None, batch_forget_mode='balanced', forget_proto_enable=False, forget_attr_w=1.0, forget_proto_rep_w=1.0, forget_avgproto_enable=True, forget_avgproto_w=1.0, umap_enable=False, umap_by='domain', umap_max_points=20000, umap_neighbors=15, umap_min_dist=0.05, umap_metric='cosine', umap_save_path=None, umap_rf_only=False, keep_cache=False, argument=True)
Files already downloaded and verified
ckpt loaded from checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt
resnet34-top5-palm-cache6-ema0.999: Number of model parameters: 21843904
[debug] trainable_count = 16
[debug] trainable: base_model.model.encoder.layer4.0.conv1.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv1.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv2.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv2.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.shortcut.0.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.shortcut.0.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv1.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv1.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv2.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv2.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv1.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv1.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv2.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv2.lora_B.default.weight
[debug] trainable: base_model.model.head.2.lora_A.default.weight
[debug] trainable: base_model.model.head.2.lora_B.default.weight
[debug][warn] non-LoRA trainables detected: ['base_model.model.encoder.layer4.0.conv1.lora_A.default.weight', 'base_model.model.encoder.layer4.0.conv1.lora_B.default.weight', 'base_model.model.encoder.layer4.0.conv2.lora_A.default.weight', 'base_model.model.encoder.layer4.0.conv2.lora_B.default.weight', 'base_model.model.encoder.layer4.0.shortcut.0.lora_A.default.weight', 'base_model.model.encoder.layer4.0.shortcut.0.lora_B.default.weight', 'base_model.model.encoder.layer4.1.conv1.lora_A.default.weight', 'base_model.model.encoder.layer4.1.conv1.lora_B.default.weight', 'base_model.model.encoder.layer4.1.conv2.lora_A.default.weight', 'base_model.model.encoder.layer4.1.conv2.lora_B.default.weight']
[loss] ep 2 it 170 total=25.0345 mle=1.6333 pcon=5.1734 forget=8.9700 favg=9.2578 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 2 it 220 total=24.0160 mle=1.6673 pcon=5.1675 forget=8.4625 favg=8.7188 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 2 it 270 total=19.2775 mle=1.8655 pcon=5.1622 forget=7.2732 favg=4.9766 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 2 it 320 total=15.4250 mle=1.6011 pcon=5.1573 forget=6.9175 favg=1.7490 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 2 it 370 total=13.4289 mle=1.8280 pcon=5.1528 forget=6.9200 favg=-0.4719 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 30 total=9.5452 mle=1.8238 pcon=5.1487 forget=7.1900 favg=-4.6172 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 80 total=8.9479 mle=1.8140 pcon=5.1457 forget=7.5312 favg=-5.5430 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 130 total=17.3090 mle=1.8688 pcon=5.1427 forget=7.3717 favg=2.9258 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 180 total=15.5611 mle=1.9749 pcon=5.1397 forget=6.8078 favg=1.6387 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 230 total=11.0655 mle=1.5664 pcon=5.1358 forget=7.1191 favg=-2.7559 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 280 total=5.8169 mle=1.8893 pcon=5.1308 forget=7.6797 favg=-8.8828 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 330 total=20.5328 mle=1.9236 pcon=5.1260 forget=8.2723 favg=5.2109 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 380 total=20.3077 mle=1.7368 pcon=5.1216 forget=7.7265 favg=5.7227 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 40 total=16.8147 mle=1.6755 pcon=5.1178 forget=6.7753 favg=3.2461 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 90 total=17.2008 mle=1.7974 pcon=5.1145 forget=6.9528 favg=3.3359 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 140 total=14.2473 mle=1.7599 pcon=5.1117 forget=7.2907 favg=0.0850 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 190 total=7.3323 mle=1.4744 pcon=5.1083 forget=6.8199 favg=-6.0703 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 240 total=23.2196 mle=1.9029 pcon=5.1042 forget=7.7829 favg=8.4297 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 290 total=19.6207 mle=1.5075 pcon=5.1005 forget=7.5948 favg=5.4180 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 340 total=13.8738 mle=1.9406 pcon=5.0975 forget=6.8479 favg=-0.0122 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 0 total=6.9630 mle=2.0101 pcon=5.0956 forget=6.9784 favg=-7.1211 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 50 total=20.6012 mle=2.0511 pcon=5.0935 forget=7.2417 favg=6.2148 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 100 total=23.6119 mle=1.7041 pcon=5.0915 forget=7.0507 favg=9.7656 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 150 total=16.7435 mle=1.5830 pcon=5.0885 forget=6.9508 favg=3.1211 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 200 total=10.6173 mle=1.6811 pcon=5.0854 forget=6.7669 favg=-2.9160 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 250 total=7.7222 mle=1.7951 pcon=5.0825 forget=6.6376 favg=-5.7930 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 300 total=4.2494 mle=1.6435 pcon=5.0796 forget=6.7372 favg=-9.2109 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 350 total=6.1267 mle=1.9159 pcon=5.0772 forget=7.1571 favg=-8.0234 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 10 total=20.6583 mle=1.6733 pcon=5.0745 forget=7.7191 favg=6.1914 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 60 total=23.2702 mle=1.6001 pcon=5.0717 forget=7.4031 favg=9.1953 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 110 total=20.3394 mle=1.6463 pcon=5.0691 forget=6.8896 favg=6.7344 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 160 total=6.9054 mle=1.8545 pcon=5.0668 forget=7.0856 favg=-7.1016 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 210 total=3.5889 mle=1.8847 pcon=5.0651 forget=6.7797 favg=-10.1406 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 260 total=24.0605 mle=1.8728 pcon=5.0632 forget=6.8745 favg=10.2500 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 310 total=22.1902 mle=1.5979 pcon=5.0620 forget=6.9444 favg=8.5859 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 360 total=16.8145 mle=1.6981 pcon=5.0604 forget=6.7631 favg=3.2930 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 20 total=6.3956 mle=1.8139 pcon=5.0581 forget=6.6291 favg=-7.1055 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 70 total=3.8103 mle=2.0393 pcon=5.0553 forget=6.4891 favg=-9.7734 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 120 total=22.4994 mle=1.9708 pcon=5.0521 forget=7.2030 favg=8.2734 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 170 total=23.6205 mle=1.6269 pcon=5.0491 forget=8.0226 favg=8.9219 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 220 total=13.9382 mle=1.6494 pcon=5.0469 forget=7.1466 favg=0.0953 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 270 total=7.5923 mle=1.9152 pcon=5.0463 forget=6.6386 favg=-6.0078 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 320 total=4.5041 mle=1.9804 pcon=5.0459 forget=6.6419 favg=-9.1641 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 370 total=21.8398 mle=1.7433 pcon=5.0449 forget=6.8719 favg=8.1797 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 30 total=21.6169 mle=1.6761 pcon=5.0431 forget=7.3820 favg=7.5156 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 80 total=15.6940 mle=1.7186 pcon=5.0410 forget=7.0116 favg=1.9229 nr=64 nf=64 protos=540 fproto_sim=NA
 18%|█▊        | 9/50 [02:18<10:05, 14.78s/it] 20%|██        | 10/50 [02:33<09:52, 14.82s/it] 22%|██▏       | 11/50 [02:48<09:36, 14.79s/it] 24%|██▍       | 12/50 [03:08<10:24, 16.42s/it] 26%|██▌       | 13/50 [03:33<11:45, 19.08s/it] 28%|██▊       | 14/50 [03:57<12:20, 20.57s/it] 30%|███       | 15/50 [04:22<12:39, 21.71s/it] 32%|███▏      | 16/50 [04:47<12:52, 22.73s/it][loss] ep 8 it 130 total=8.0089 mle=1.7031 pcon=5.0395 forget=6.5710 favg=-5.3047 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 180 total=4.8949 mle=1.9897 pcon=5.0390 forget=6.4756 favg=-8.6094 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 230 total=19.2986 mle=1.7500 pcon=5.0384 forget=7.2212 favg=5.2891 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 280 total=21.4557 mle=1.9368 pcon=5.0366 forget=7.3143 favg=7.1680 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 330 total=18.0173 mle=1.8390 pcon=5.0343 forget=6.8901 favg=4.2539 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 380 total=11.3371 mle=1.5763 pcon=5.0323 forget=6.6914 favg=-1.9629 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 40 total=5.1831 mle=2.1915 pcon=5.0312 forget=6.8978 favg=-8.9375 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 90 total=19.9882 mle=2.0043 pcon=5.0304 forget=6.7932 favg=6.1602 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 140 total=17.3183 mle=1.8831 pcon=5.0296 forget=6.7240 favg=3.6816 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 190 total=15.6845 mle=1.6591 pcon=5.0277 forget=6.7301 favg=2.2676 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 240 total=11.1531 mle=1.8527 pcon=5.0254 forget=6.7769 favg=-2.5020 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 290 total=17.1418 mle=2.0887 pcon=5.0234 forget=6.7621 favg=3.2676 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 340 total=18.0802 mle=1.6837 pcon=5.0221 forget=6.9994 favg=4.3750 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 0 total=14.1958 mle=1.7657 pcon=5.0204 forget=6.7778 favg=0.6318 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 50 total=12.4721 mle=1.7279 pcon=5.0183 forget=6.6346 favg=-0.9087 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 100 total=10.4506 mle=1.9321 pcon=5.0163 forget=6.7111 favg=-3.2090 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 150 total=16.6458 mle=1.9866 pcon=5.0143 forget=6.7621 favg=2.8828 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 200 total=19.3546 mle=1.8816 pcon=5.0118 forget=6.8284 favg=5.6328 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 250 total=15.5669 mle=1.7296 pcon=5.0090 forget=6.7522 favg=2.0762 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 300 total=13.8133 mle=1.6845 pcon=5.0066 forget=6.6873 favg=0.4351 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 350 total=11.3015 mle=1.7547 pcon=5.0042 forget=6.6442 favg=-2.1016 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 10 total=7.5713 mle=1.7834 pcon=5.0023 forget=6.5629 favg=-5.7773 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 60 total=11.6125 mle=1.8351 pcon=5.0006 forget=6.6069 favg=-1.8301 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 110 total=14.1658 mle=1.8317 pcon=4.9988 forget=6.7220 favg=0.6133 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 160 total=16.2873 mle=1.7642 pcon=4.9961 forget=6.8083 favg=2.7188 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 210 total=18.7214 mle=1.7762 pcon=4.9930 forget=6.7841 favg=5.1680 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 260 total=20.4213 mle=1.9267 pcon=4.9900 forget=6.7742 favg=6.7305 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 310 total=17.9799 mle=2.0974 pcon=4.9869 forget=6.8683 favg=4.0273 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 360 total=11.5604 mle=1.7573 pcon=4.9845 forget=6.8655 favg=-2.0469 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 20 total=9.2954 mle=1.7002 pcon=4.9821 forget=6.8436 favg=-4.2305 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 70 total=7.1545 mle=1.8084 pcon=4.9798 forget=6.7609 favg=-6.3945 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 120 total=8.0317 mle=1.7780 pcon=4.9775 forget=6.8153 favg=-5.5391 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 170 total=13.2272 mle=1.9251 pcon=4.9749 forget=6.9199 favg=-0.5928 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 220 total=16.2356 mle=1.7834 pcon=4.9719 forget=7.0740 favg=2.4062 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 270 total=17.1007 mle=1.7492 pcon=4.9691 forget=7.1519 favg=3.2305 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 320 total=16.3723 mle=1.6015 pcon=4.9660 forget=7.1467 favg=2.6582 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 370 total=13.5522 mle=1.8481 pcon=4.9631 forget=7.0201 favg=-0.2791 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 30 total=9.2554 mle=1.6337 pcon=4.9606 forget=6.8251 favg=-4.1641 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 80 total=7.7997 mle=1.6258 pcon=4.9584 forget=6.8366 favg=-5.6211 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 130 total=7.3449 mle=1.6635 pcon=4.9559 forget=6.9872 favg=-6.2617 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 180 total=6.9878 mle=1.7335 pcon=4.9534 forget=7.1174 favg=-6.8164 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 230 total=6.5341 mle=1.6701 pcon=4.9504 forget=7.1831 favg=-7.2695 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 280 total=6.5566 mle=1.6382 pcon=4.9471 forget=7.2329 favg=-7.2617 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 330 total=10.6035 mle=1.7629 pcon=4.9437 forget=7.2895 favg=-3.3926 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 380 total=14.7872 mle=1.7470 pcon=4.9406 forget=7.3682 favg=0.7314 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 14 it 40 total=16.1312 mle=1.9393 pcon=4.9374 forget=7.3815 favg=1.8730 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 14 it 90 total=14.3344 mle=1.8325 pcon=4.9348 forget=7.2819 favg=0.2852 nr=64 nf=64 protos=540 fproto_sim=NA
