nohup: ignoring input
/home/shaokun/anaconda3/envs/PPALM/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: '/home/shaokun/anaconda3/envs/PPALM/lib/python3.10/site-packages/torchvision/image.so: undefined symbol: _ZN3c1017RegisterOperatorsD1Ev'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn(
/home/shaokun/PALM/main.py:54: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler()
Namespace(in_dataset='CIFAR-100', out_datasets=['inat', 'sun50', 'places50', 'dtd'], backbone='resnet34', method='top5-palm-cache6-ema0.999', seed=1, gpu='0', epochs=50, batch_size=128, lr=0.001, weight_decay=0.0001, print_every=50, fine_tune=False, temp=0.08, cosine=True, warm=False, lr_decay_epochs='700,800,900', lr_decay_rate=0.1, layers=100, depth=40, width=4, growth=12, droprate=0.0, save_path='CIFAR-10-ResNet18.pt', load_path='checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt', reduce=0.5, score='mahalanobis', threshold=1.0, k=5, momentum=0.9, proto_m=0.999, cache_size=6, nviews=2, lambda_pcon=1.0, epsilon=0.05, incremental=False, use_lora=True, lora_impl='peft', lora_r=8, lora_alpha=32, lora_dropout=0.05, lora_target='both', adapter_save_path='checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-fpw1.0-forget_avgproto_enable-planB_adapter', adapter_load_path=None, adapter_load_paths=None, lora_new_adapter_name=None, lora_stack=False, lora_orth_enable=False, lora_orth_lambda=0.1, forget_classes='0,8,11,40,51,66,67,88,94,57', forget_list_path=None, forget_classes_inc=None, forget_classes_seen=None, retain_exclude_csv=None, forget_csv=None, forget_lambda=0.2, forget_margin=100.0, forget_strategy='proto', centers_path=None, precision_path=None, batch_forget_mode='balanced', forget_proto_enable=False, forget_attr_w=1.0, forget_proto_rep_w=1.0, forget_avgproto_enable=True, forget_avgproto_w=1.0, umap_enable=False, umap_by='domain', umap_max_points=20000, umap_neighbors=15, umap_min_dist=0.05, umap_metric='cosine', umap_save_path=None, umap_rf_only=False, keep_cache=False, argument=True)
Files already downloaded and verified
ckpt loaded from checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt
resnet34-top5-palm-cache6-ema0.999: Number of model parameters: 21843904
[debug] trainable_count = 16
[debug] trainable: base_model.model.encoder.layer4.0.conv1.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv1.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv2.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv2.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.shortcut.0.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.shortcut.0.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv1.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv1.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv2.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv2.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv1.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv1.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv2.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv2.lora_B.default.weight
[debug] trainable: base_model.model.head.2.lora_A.default.weight
[debug] trainable: base_model.model.head.2.lora_B.default.weight
[debug][warn] non-LoRA trainables detected: ['base_model.model.encoder.layer4.0.conv1.lora_A.default.weight', 'base_model.model.encoder.layer4.0.conv1.lora_B.default.weight', 'base_model.model.encoder.layer4.0.conv2.lora_A.default.weight', 'base_model.model.encoder.layer4.0.conv2.lora_B.default.weight', 'base_model.model.encoder.layer4.0.shortcut.0.lora_A.default.weight', 'base_model.model.encoder.layer4.0.shortcut.0.lora_B.default.weight', 'base_model.model.encoder.layer4.1.conv1.lora_A.default.weight', 'base_model.model.encoder.layer4.1.conv1.lora_B.default.weight', 'base_model.model.encoder.layer4.1.conv2.lora_A.default.weight', 'base_model.model.encoder.layer4.1.conv2.lora_B.default.weight']
[loss] ep 2 it 270 total=9.0015 mle=1.7358 pcon=5.2205 forget=2.3696 favg=-0.3245 nr=128 nf=98 protos=600 fproto_sim=NA
[loss] ep 2 it 320 total=8.3980 mle=1.3940 pcon=5.2170 forget=2.3569 favg=-0.5698 nr=128 nf=96 protos=600 fproto_sim=NA
[loss] ep 2 it 370 total=8.1627 mle=1.4039 pcon=5.2133 forget=2.3360 favg=-0.7905 nr=128 nf=96 protos=600 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-fpw1.0-forget_avgproto_enable-planB_adapter
[loss] ep 3 it 30 total=7.9791 mle=1.6234 pcon=5.2091 forget=2.2541 favg=-1.1074 nr=128 nf=100 protos=600 fproto_sim=NA
[loss] ep 3 it 80 total=7.4345 mle=1.4909 pcon=5.2042 forget=2.1817 favg=-1.4424 nr=128 nf=95 protos=600 fproto_sim=NA
[loss] ep 3 it 130 total=7.5212 mle=1.7708 pcon=5.1992 forget=2.1146 favg=-1.5635 nr=128 nf=97 protos=600 fproto_sim=NA
[loss] ep 3 it 180 total=7.3362 mle=1.8277 pcon=5.1944 forget=2.0779 favg=-1.7637 nr=128 nf=96 protos=600 fproto_sim=NA
[loss] ep 3 it 230 total=7.3968 mle=1.8663 pcon=5.1896 forget=2.0910 favg=-1.7500 nr=128 nf=100 protos=600 fproto_sim=NA
[loss] ep 3 it 280 total=7.7225 mle=1.8927 pcon=5.1847 forget=2.1315 favg=-1.4863 nr=128 nf=96 protos=600 fproto_sim=NA
[loss] ep 3 it 330 total=8.5442 mle=1.8684 pcon=5.1799 forget=2.1414 favg=-0.6455 nr=128 nf=98 protos=600 fproto_sim=NA
[loss] ep 3 it 380 total=9.9752 mle=1.7485 pcon=5.1753 forget=2.1872 favg=0.8643 nr=128 nf=97 protos=600 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-fpw1.0-forget_avgproto_enable-planB_adapter
[loss] ep 4 it 40 total=10.4231 mle=1.7640 pcon=5.1709 forget=2.2050 favg=1.2832 nr=128 nf=100 protos=600 fproto_sim=NA
[loss] ep 4 it 90 total=10.0949 mle=1.3218 pcon=5.1670 forget=2.3356 favg=1.2705 nr=128 nf=91 protos=600 fproto_sim=NA
[loss] ep 4 it 140 total=10.3228 mle=1.7975 pcon=5.1635 forget=2.3012 favg=1.0605 nr=128 nf=98 protos=600 fproto_sim=NA
[loss] ep 4 it 190 total=9.8332 mle=1.5507 pcon=5.1604 forget=2.3398 favg=0.7822 nr=128 nf=95 protos=600 fproto_sim=NA
[loss] ep 4 it 240 total=9.4421 mle=1.3867 pcon=5.1579 forget=2.3462 favg=0.5513 nr=128 nf=99 protos=600 fproto_sim=NA
[loss] ep 4 it 290 total=9.1583 mle=1.1967 pcon=5.1556 forget=2.3580 favg=0.4480 nr=128 nf=96 protos=600 fproto_sim=NA
[loss] ep 4 it 340 total=9.3868 mle=1.5699 pcon=5.1535 forget=2.3171 favg=0.3462 nr=128 nf=93 protos=600 fproto_sim=NA
[loss] ep 5 it 0 total=9.0911 mle=1.1701 pcon=5.1515 forget=2.3783 favg=0.3911 nr=128 nf=97 protos=600 fproto_sim=NA
[loss] ep 5 it 50 total=9.3148 mle=1.5287 pcon=5.1493 forget=2.3419 favg=0.2949 nr=128 nf=97 protos=600 fproto_sim=NA
[loss] ep 5 it 100 total=9.2898 mle=1.5963 pcon=5.1474 forget=2.3523 favg=0.1938 nr=128 nf=94 protos=600 fproto_sim=NA
[loss] ep 5 it 150 total=9.1029 mle=1.5051 pcon=5.1456 forget=2.3393 favg=0.1129 nr=128 nf=99 protos=600 fproto_sim=NA
[loss] ep 5 it 200 total=8.6456 mle=1.5710 pcon=5.1436 forget=2.2607 favg=-0.3296 nr=128 nf=95 protos=600 fproto_sim=NA
[loss] ep 5 it 250 total=7.9323 mle=1.5225 pcon=5.1420 forget=2.0788 favg=-0.8110 nr=128 nf=94 protos=600 fproto_sim=NA
[loss] ep 5 it 300 total=9.4378 mle=1.7955 pcon=5.1405 forget=1.8953 favg=0.6064 nr=128 nf=96 protos=600 fproto_sim=NA
[loss] ep 5 it 350 total=9.9280 mle=1.6781 pcon=5.1379 forget=2.0837 favg=1.0283 nr=128 nf=95 protos=600 fproto_sim=NA
[loss] ep 6 it 10 total=9.6373 mle=1.3227 pcon=5.1352 forget=2.2903 favg=0.8892 nr=128 nf=94 protos=600 fproto_sim=NA
[loss] ep 6 it 60 total=9.4248 mle=1.3920 pcon=5.1323 forget=2.3844 favg=0.5161 nr=128 nf=97 protos=600 fproto_sim=NA
[loss] ep 6 it 110 total=9.0797 mle=1.2953 pcon=5.1293 forget=2.3941 favg=0.2610 nr=128 nf=96 protos=600 fproto_sim=NA
[loss] ep 6 it 160 total=8.8080 mle=1.3461 pcon=5.1262 forget=2.3484 favg=-0.0126 nr=128 nf=99 protos=600 fproto_sim=NA
[loss] ep 6 it 210 total=8.9130 mle=1.7121 pcon=5.1233 forget=2.2430 favg=-0.1654 nr=128 nf=100 protos=600 fproto_sim=NA
[loss] ep 6 it 260 total=8.4174 mle=1.4066 pcon=5.1212 forget=2.1687 favg=-0.2791 nr=128 nf=97 protos=600 fproto_sim=NA
[loss] ep 6 it 310 total=8.7988 mle=1.7536 pcon=5.1195 forget=1.9938 favg=-0.0681 nr=128 nf=94 protos=600 fproto_sim=NA
[loss] ep 6 it 360 total=9.5337 mle=1.8449 pcon=5.1181 forget=1.9076 favg=0.6631 nr=128 nf=89 protos=600 fproto_sim=NA
[loss] ep 7 it 20 total=9.6034 mle=1.6248 pcon=5.1175 forget=1.9173 favg=0.9438 nr=128 nf=92 protos=600 fproto_sim=NA
[loss] ep 7 it 70 total=9.3214 mle=1.5642 pcon=5.1167 forget=2.0067 favg=0.6338 nr=128 nf=99 protos=600 fproto_sim=NA
[loss] ep 7 it 120 total=8.7270 mle=1.6435 pcon=5.1157 forget=2.0422 favg=-0.0745 nr=128 nf=92 protos=600 fproto_sim=NA
[loss] ep 7 it 170 total=8.0207 mle=1.9489 pcon=5.1144 forget=1.7972 favg=-0.8398 nr=128 nf=96 protos=600 fproto_sim=NA
[loss] ep 7 it 220 total=7.4792 mle=1.6156 pcon=5.1126 forget=1.7667 favg=-1.0156 nr=128 nf=96 protos=600 fproto_sim=NA
[loss] ep 7 it 270 total=7.9268 mle=1.7315 pcon=5.1102 forget=1.7819 favg=-0.6968 nr=128 nf=94 protos=600 fproto_sim=NA
 16%|█▌        | 8/50 [01:23<07:07, 10.17s/it] 18%|█▊        | 9/50 [01:33<06:56, 10.15s/it] 20%|██        | 10/50 [01:43<06:43, 10.08s/it] 22%|██▏       | 11/50 [01:53<06:31, 10.05s/it] 24%|██▍       | 12/50 [02:03<06:20, 10.01s/it] 26%|██▌       | 13/50 [02:13<06:11, 10.05s/it] 28%|██▊       | 14/50 [02:23<05:59,  9.98s/it] 30%|███       | 15/50 [02:33<05:46,  9.91s/it] 32%|███▏      | 16/50 [02:43<05:38,  9.94s/it][loss] ep 7 it 320 total=8.6545 mle=1.6387 pcon=5.1072 forget=1.8611 favg=0.0474 nr=128 nf=96 protos=600 fproto_sim=NA
[loss] ep 7 it 370 total=9.2594 mle=1.5189 pcon=5.1039 forget=2.0126 favg=0.6240 nr=128 nf=98 protos=600 fproto_sim=NA
[loss] ep 8 it 30 total=9.5899 mle=1.6159 pcon=5.1007 forget=1.9773 favg=0.8960 nr=128 nf=95 protos=600 fproto_sim=NA
[loss] ep 8 it 80 total=9.4383 mle=1.4691 pcon=5.0977 forget=2.0160 favg=0.8555 nr=128 nf=99 protos=600 fproto_sim=NA
[loss] ep 8 it 130 total=9.5591 mle=1.7244 pcon=5.0953 forget=1.9376 favg=0.8018 nr=128 nf=98 protos=600 fproto_sim=NA
[loss] ep 8 it 180 total=9.3776 mle=1.7066 pcon=5.0937 forget=1.8209 favg=0.7563 nr=128 nf=96 protos=600 fproto_sim=NA
[loss] ep 8 it 230 total=9.3765 mle=1.7799 pcon=5.0928 forget=1.7763 favg=0.7275 nr=128 nf=93 protos=600 fproto_sim=NA
[loss] ep 8 it 280 total=9.2226 mle=1.8337 pcon=5.0922 forget=1.7478 favg=0.5488 nr=128 nf=97 protos=600 fproto_sim=NA
[loss] ep 8 it 330 total=9.1527 mle=2.2200 pcon=5.0917 forget=1.6853 favg=0.1558 nr=128 nf=97 protos=600 fproto_sim=NA
[loss] ep 8 it 380 total=8.3070 mle=1.8338 pcon=5.0916 forget=1.7361 favg=-0.3545 nr=128 nf=101 protos=600 fproto_sim=NA
[loss] ep 9 it 40 total=7.6073 mle=1.8788 pcon=5.0913 forget=1.6656 favg=-1.0283 nr=128 nf=100 protos=600 fproto_sim=NA
[loss] ep 9 it 90 total=7.3574 mle=1.9152 pcon=5.0903 forget=1.6303 favg=-1.2783 nr=128 nf=94 protos=600 fproto_sim=NA
[loss] ep 9 it 140 total=7.6736 mle=1.5512 pcon=5.0892 forget=1.7237 favg=-0.6904 nr=128 nf=95 protos=600 fproto_sim=NA
[loss] ep 9 it 190 total=9.0342 mle=1.4912 pcon=5.0874 forget=1.8530 favg=0.6025 nr=128 nf=96 protos=600 fproto_sim=NA
[loss] ep 9 it 240 total=9.8900 mle=1.7717 pcon=5.0855 forget=1.9840 favg=1.0488 nr=128 nf=97 protos=600 fproto_sim=NA
[loss] ep 9 it 290 total=9.5852 mle=1.4604 pcon=5.0834 forget=2.1049 favg=0.9365 nr=128 nf=95 protos=600 fproto_sim=NA
[loss] ep 9 it 340 total=9.2177 mle=1.3765 pcon=5.0817 forget=2.0988 favg=0.6606 nr=128 nf=97 protos=600 fproto_sim=NA
[loss] ep 10 it 0 total=8.9036 mle=1.5799 pcon=5.0801 forget=1.9831 favg=0.2605 nr=128 nf=100 protos=600 fproto_sim=NA
[loss] ep 10 it 50 total=7.9136 mle=1.5390 pcon=5.0796 forget=1.7527 favg=-0.4578 nr=128 nf=95 protos=600 fproto_sim=NA
[loss] ep 10 it 100 total=7.6576 mle=1.8822 pcon=5.0791 forget=1.6051 favg=-0.9087 nr=128 nf=98 protos=600 fproto_sim=NA
[loss] ep 10 it 150 total=7.5366 mle=1.9277 pcon=5.0786 forget=1.5714 favg=-1.0410 nr=128 nf=100 protos=600 fproto_sim=NA
[loss] ep 10 it 200 total=7.8822 mle=1.7488 pcon=5.0780 forget=1.6004 favg=-0.5449 nr=128 nf=97 protos=600 fproto_sim=NA
[loss] ep 10 it 250 total=8.7510 mle=1.6493 pcon=5.0771 forget=1.6883 favg=0.3364 nr=128 nf=99 protos=600 fproto_sim=NA
[loss] ep 10 it 300 total=9.1262 mle=1.6975 pcon=5.0756 forget=1.7530 favg=0.6001 nr=128 nf=98 protos=600 fproto_sim=NA
[loss] ep 10 it 350 total=8.8396 mle=1.2906 pcon=5.0739 forget=1.9034 favg=0.5718 nr=128 nf=97 protos=600 fproto_sim=NA
[loss] ep 11 it 10 total=8.7618 mle=1.4240 pcon=5.0719 forget=1.9302 favg=0.3357 nr=128 nf=93 protos=600 fproto_sim=NA
[loss] ep 11 it 60 total=8.2880 mle=1.4528 pcon=5.0703 forget=1.7802 favg=-0.0152 nr=128 nf=99 protos=600 fproto_sim=NA
[loss] ep 11 it 110 total=8.1856 mle=1.5216 pcon=5.0691 forget=1.7273 favg=-0.1323 nr=128 nf=98 protos=600 fproto_sim=NA
[loss] ep 11 it 160 total=8.5798 mle=1.6431 pcon=5.0681 forget=1.7199 favg=0.1487 nr=128 nf=101 protos=600 fproto_sim=NA
[loss] ep 11 it 210 total=8.8057 mle=1.5822 pcon=5.0672 forget=1.7352 favg=0.4211 nr=128 nf=91 protos=600 fproto_sim=NA
[loss] ep 11 it 260 total=8.9156 mle=1.5053 pcon=5.0664 forget=1.7672 favg=0.5767 nr=128 nf=99 protos=600 fproto_sim=NA
[loss] ep 11 it 310 total=8.9542 mle=1.5525 pcon=5.0657 forget=1.8385 favg=0.4976 nr=128 nf=97 protos=600 fproto_sim=NA
[loss] ep 11 it 360 total=8.5817 mle=1.4054 pcon=5.0649 forget=1.9080 favg=0.2034 nr=128 nf=93 protos=600 fproto_sim=NA
[loss] ep 12 it 20 total=8.1857 mle=1.4279 pcon=5.0639 forget=1.8885 favg=-0.1946 nr=128 nf=97 protos=600 fproto_sim=NA
[loss] ep 12 it 70 total=7.9520 mle=1.5591 pcon=5.0625 forget=1.8734 favg=-0.5430 nr=128 nf=98 protos=600 fproto_sim=NA
[loss] ep 12 it 120 total=7.4703 mle=1.4823 pcon=5.0606 forget=1.7042 favg=-0.7769 nr=128 nf=98 protos=600 fproto_sim=NA
[loss] ep 12 it 170 total=7.3303 mle=1.4582 pcon=5.0584 forget=1.7370 favg=-0.9233 nr=128 nf=96 protos=600 fproto_sim=NA
[loss] ep 12 it 220 total=7.4837 mle=1.4357 pcon=5.0561 forget=1.7234 favg=-0.7314 nr=128 nf=94 protos=600 fproto_sim=NA
[loss] ep 12 it 270 total=8.1726 mle=1.4813 pcon=5.0536 forget=1.6905 favg=-0.0528 nr=128 nf=99 protos=600 fproto_sim=NA
[loss] ep 12 it 320 total=8.9765 mle=1.5064 pcon=5.0516 forget=1.7032 favg=0.7153 nr=128 nf=95 protos=600 fproto_sim=NA
[loss] ep 12 it 370 total=9.3828 mle=1.5748 pcon=5.0496 forget=1.7638 favg=0.9946 nr=128 nf=94 protos=600 fproto_sim=NA
[loss] ep 13 it 30 total=9.3406 mle=1.4696 pcon=5.0483 forget=1.7573 favg=1.0654 nr=128 nf=102 protos=600 fproto_sim=NA
[loss] ep 13 it 80 total=9.2819 mle=1.6353 pcon=5.0471 forget=1.7294 favg=0.8701 nr=128 nf=90 protos=600 fproto_sim=NA
[loss] ep 13 it 130 total=8.6656 mle=1.5361 pcon=5.0462 forget=1.7153 favg=0.3679 nr=128 nf=100 protos=600 fproto_sim=NA
[loss] ep 13 it 180 total=8.1706 mle=1.5250 pcon=5.0452 forget=1.7369 favg=-0.1365 nr=128 nf=95 protos=600 fproto_sim=NA
