nohup: ignoring input
/home/shaokun/anaconda3/envs/PPALM/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: '/home/shaokun/anaconda3/envs/PPALM/lib/python3.10/site-packages/torchvision/image.so: undefined symbol: _ZN3c1017RegisterOperatorsD1Ev'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn(
/home/shaokun/PALM/main.py:54: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler()
Namespace(in_dataset='CIFAR-100', out_datasets=['inat', 'sun50', 'places50', 'dtd'], backbone='resnet34', method='top5-palm-cache6-ema0.999', seed=1, gpu='0', epochs=25, batch_size=128, lr=0.001, weight_decay=0.0001, print_every=50, fine_tune=False, temp=0.08, cosine=True, warm=False, lr_decay_epochs='700,800,900', lr_decay_rate=0.1, layers=100, depth=40, width=4, growth=12, droprate=0.0, save_path='CIFAR-10-ResNet18.pt', load_path='checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt', reduce=0.5, score='mahalanobis', threshold=1.0, k=5, momentum=0.9, proto_m=0.999, cache_size=6, nviews=2, lambda_pcon=1.0, epsilon=0.05, incremental=False, use_lora=True, lora_impl='peft', lora_r=8, lora_alpha=32, lora_dropout=0.05, lora_target='both', adapter_save_path='checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e25-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-fpw1.0-forget_avgproto_enable-planB_adapter', adapter_load_path=None, forget_classes='0,8,11,40,51,66,67,88,94,57', forget_list_path=None, forget_lambda=0.2, forget_margin=100.0, centers_path=None, precision_path=None, batch_forget_mode='balanced', forget_proto_enable=False, forget_attr_w=1.0, forget_proto_rep_w=1.0, forget_avgproto_enable=True, forget_avgproto_w=1.0, umap_enable=False, umap_by='domain', umap_max_points=20000, umap_neighbors=15, umap_min_dist=0.05, umap_metric='cosine', umap_save_path=None, umap_rf_only=False, keep_cache=False, argument=True)
Files already downloaded and verified
ckpt loaded from checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt
resnet34-top5-palm-cache6-ema0.999: Number of model parameters: 21843904
[debug] trainable_count = 16
[debug] trainable: base_model.model.encoder.layer4.0.conv1.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv1.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv2.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv2.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.shortcut.0.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.shortcut.0.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv1.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv1.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv2.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv2.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv1.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv1.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv2.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv2.lora_B.default.weight
[debug] trainable: base_model.model.head.2.lora_A.default.weight
[debug] trainable: base_model.model.head.2.lora_B.default.weight
[debug][warn] non-LoRA trainables detected: ['base_model.model.encoder.layer4.0.conv1.lora_A.default.weight', 'base_model.model.encoder.layer4.0.conv1.lora_B.default.weight', 'base_model.model.encoder.layer4.0.conv2.lora_A.default.weight', 'base_model.model.encoder.layer4.0.conv2.lora_B.default.weight', 'base_model.model.encoder.layer4.0.shortcut.0.lora_A.default.weight', 'base_model.model.encoder.layer4.0.shortcut.0.lora_B.default.weight', 'base_model.model.encoder.layer4.1.conv1.lora_A.default.weight', 'base_model.model.encoder.layer4.1.conv1.lora_B.default.weight', 'base_model.model.encoder.layer4.1.conv2.lora_A.default.weight', 'base_model.model.encoder.layer4.1.conv2.lora_B.default.weight']
[loss] ep 2 it 220 total=7.6260 mle=1.5862 pcon=5.1742 forget=1.3832 favg=-0.5176 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 2 it 270 total=7.9281 mle=1.8823 pcon=5.1694 forget=1.3634 favg=-0.4871 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 2 it 320 total=7.5114 mle=1.5842 pcon=5.1645 forget=1.3500 favg=-0.5874 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 2 it 370 total=7.6493 mle=1.8071 pcon=5.1596 forget=1.3521 favg=-0.6694 nr=64 nf=64 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e25-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-fpw1.0-forget_avgproto_enable-planB_adapter
[loss] ep 3 it 30 total=7.3520 mle=1.6853 pcon=5.1546 forget=1.3612 favg=-0.8491 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 80 total=7.1130 mle=1.6678 pcon=5.1499 forget=1.3714 favg=-1.0762 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 130 total=6.9762 mle=1.7408 pcon=5.1447 forget=1.3788 favg=-1.2881 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 180 total=6.9585 mle=1.9236 pcon=5.1398 forget=1.4069 favg=-1.5117 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 230 total=6.4887 mle=1.5772 pcon=5.1346 forget=1.4409 favg=-1.6641 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 280 total=6.7057 mle=1.8896 pcon=5.1292 forget=1.4710 favg=-1.7842 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 330 total=6.5684 mle=1.8098 pcon=5.1239 forget=1.5038 favg=-1.8691 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 380 total=6.4994 mle=1.7714 pcon=5.1194 forget=1.5228 favg=-1.9141 nr=64 nf=64 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e25-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-fpw1.0-forget_avgproto_enable-planB_adapter
[loss] ep 4 it 40 total=6.4374 mle=1.6665 pcon=5.1147 forget=1.5362 favg=-1.8799 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 90 total=6.8116 mle=1.8155 pcon=5.1100 forget=1.5834 favg=-1.6973 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 140 total=8.3938 mle=1.6672 pcon=5.1057 forget=1.6185 favg=0.0024 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 190 total=9.9047 mle=1.4747 pcon=5.1016 forget=1.6487 favg=1.6797 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 240 total=10.2392 mle=1.7698 pcon=5.0970 forget=1.5970 favg=1.7754 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 290 total=9.7299 mle=1.4710 pcon=5.0928 forget=1.5470 favg=1.6191 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 340 total=9.8861 mle=1.9416 pcon=5.0887 forget=1.4866 favg=1.3691 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 0 total=9.4084 mle=1.8699 pcon=5.0850 forget=1.4369 favg=1.0166 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 50 total=8.8011 mle=1.7836 pcon=5.0812 forget=1.3767 favg=0.5596 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 100 total=8.6428 mle=1.5917 pcon=5.0781 forget=1.3978 favg=0.5752 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 150 total=8.5250 mle=1.6061 pcon=5.0746 forget=1.3885 favg=0.4558 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 200 total=8.5341 mle=1.6850 pcon=5.0718 forget=1.3735 favg=0.4038 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 250 total=8.5766 mle=1.7824 pcon=5.0690 forget=1.3619 favg=0.3633 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 300 total=8.3411 mle=1.5948 pcon=5.0661 forget=1.3711 favg=0.3091 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 350 total=8.6019 mle=1.7656 pcon=5.0634 forget=1.3767 favg=0.3962 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 10 total=8.1541 mle=1.4139 pcon=5.0608 forget=1.3963 favg=0.2832 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 60 total=7.8860 mle=1.5576 pcon=5.0583 forget=1.3622 favg=-0.0920 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 110 total=8.0110 mle=1.5964 pcon=5.0560 forget=1.3985 favg=-0.0399 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 160 total=8.0776 mle=1.6689 pcon=5.0534 forget=1.3689 favg=-0.0136 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 210 total=7.7269 mle=1.6165 pcon=5.0512 forget=1.3683 favg=-0.3091 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 260 total=7.7199 mle=1.7969 pcon=5.0483 forget=1.3840 favg=-0.5093 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 310 total=7.2639 mle=1.5502 pcon=5.0457 forget=1.4067 favg=-0.7388 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 360 total=7.1369 mle=1.6703 pcon=5.0429 forget=1.4143 favg=-0.9907 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 20 total=6.8988 mle=1.6659 pcon=5.0399 forget=1.4450 favg=-1.2520 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 70 total=7.6788 mle=1.7837 pcon=5.0373 forget=1.4437 favg=-0.5859 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 120 total=9.6226 mle=1.6326 pcon=5.0347 forget=1.4162 favg=1.5391 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 170 total=9.0523 mle=1.5741 pcon=5.0325 forget=1.3832 favg=1.0625 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 220 total=8.6768 mle=1.6449 pcon=5.0306 forget=1.3806 favg=0.6206 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 270 total=8.5289 mle=1.7962 pcon=5.0286 forget=1.3921 favg=0.3120 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 320 total=8.2045 mle=1.7363 pcon=5.0263 forget=1.3898 favg=0.0521 nr=64 nf=64 protos=540 fproto_sim=NA
 32%|███▏      | 8/25 [05:57<13:26, 47.43s/it] 36%|███▌      | 9/25 [06:45<12:42, 47.67s/it] 40%|████      | 10/25 [07:35<12:07, 48.52s/it] 44%|████▍     | 11/25 [08:24<11:19, 48.53s/it] 48%|████▊     | 12/25 [09:12<10:29, 48.44s/it] 52%|█████▏    | 13/25 [10:01<09:43, 48.65s/it] 56%|█████▌    | 14/25 [10:49<08:52, 48.45s/it] 60%|██████    | 15/25 [11:37<08:02, 48.26s/it] 64%|██████▍   | 16/25 [12:25<07:13, 48.17s/it][loss] ep 7 it 370 total=7.6616 mle=1.6447 pcon=5.0244 forget=1.3739 favg=-0.3813 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 30 total=7.0274 mle=1.5412 pcon=5.0226 forget=1.3855 favg=-0.9219 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 80 total=7.2112 mle=1.5840 pcon=5.0206 forget=1.4113 favg=-0.8047 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 130 total=7.8691 mle=1.4958 pcon=5.0181 forget=1.4405 favg=-0.0854 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 180 total=8.2238 mle=1.7190 pcon=5.0158 forget=1.4461 favg=0.0429 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 230 total=7.8378 mle=1.5207 pcon=5.0139 forget=1.4154 favg=-0.1122 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 280 total=7.8605 mle=1.6893 pcon=5.0116 forget=1.3821 favg=-0.2227 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 330 total=7.9545 mle=1.7356 pcon=5.0095 forget=1.3926 favg=-0.1832 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 380 total=8.6710 mle=1.5076 pcon=5.0078 forget=1.3753 favg=0.7803 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 40 total=9.1979 mle=1.6527 pcon=5.0064 forget=1.3689 favg=1.1699 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 90 total=8.3003 mle=1.6820 pcon=5.0047 forget=1.3665 favg=0.2471 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 140 total=7.3650 mle=1.8203 pcon=5.0034 forget=1.3797 favg=-0.8384 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 190 total=7.0590 mle=1.5664 pcon=5.0019 forget=1.3618 favg=-0.8711 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 240 total=7.9196 mle=1.5945 pcon=5.0004 forget=1.4209 favg=-0.0963 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 290 total=8.2560 mle=1.5556 pcon=4.9984 forget=1.4598 favg=0.2422 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 340 total=8.1096 mle=1.5629 pcon=4.9966 forget=1.4356 favg=0.1146 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 0 total=7.8408 mle=1.6111 pcon=4.9946 forget=1.3999 favg=-0.1648 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 50 total=7.6266 mle=1.5901 pcon=4.9929 forget=1.3851 favg=-0.3416 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 100 total=8.4697 mle=1.7588 pcon=4.9917 forget=1.3769 favg=0.3423 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 150 total=9.5277 mle=1.8439 pcon=4.9909 forget=1.3863 favg=1.3066 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 200 total=8.6752 mle=1.8603 pcon=4.9899 forget=1.3719 favg=0.4531 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 250 total=7.5014 mle=1.5868 pcon=4.9889 forget=1.3631 favg=-0.4375 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 300 total=7.1287 mle=1.5871 pcon=4.9880 forget=1.3490 favg=-0.7954 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 350 total=7.1907 mle=1.6620 pcon=4.9867 forget=1.3779 favg=-0.8359 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 10 total=7.4109 mle=1.5945 pcon=4.9852 forget=1.4103 favg=-0.5791 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 60 total=7.8393 mle=1.6631 pcon=4.9835 forget=1.4481 favg=-0.2554 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 110 total=7.7767 mle=1.5977 pcon=4.9818 forget=1.4518 favg=-0.2546 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 160 total=7.8246 mle=1.6991 pcon=4.9798 forget=1.3989 favg=-0.2532 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 210 total=9.0300 mle=1.7975 pcon=4.9786 forget=1.3749 favg=0.8789 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 260 total=9.5232 mle=1.6499 pcon=4.9781 forget=1.3933 favg=1.5020 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 310 total=9.2279 mle=1.9968 pcon=4.9770 forget=1.3961 favg=0.8579 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 360 total=7.8274 mle=1.6827 pcon=4.9760 forget=1.3528 favg=-0.1841 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 20 total=7.0130 mle=1.6264 pcon=4.9744 forget=1.3468 favg=-0.9346 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 70 total=6.4102 mle=1.7284 pcon=4.9728 forget=1.3398 favg=-1.6309 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 120 total=6.1329 mle=1.6189 pcon=4.9712 forget=1.3739 favg=-1.8311 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 170 total=8.0443 mle=1.7662 pcon=4.9700 forget=1.3900 favg=-0.0819 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 220 total=9.6559 mle=1.6314 pcon=4.9687 forget=1.4181 favg=1.6377 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 270 total=9.5635 mle=1.5341 pcon=4.9680 forget=1.4286 favg=1.6328 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 320 total=9.2721 mle=1.5076 pcon=4.9668 forget=1.4071 favg=1.3906 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 370 total=9.2545 mle=1.8362 pcon=4.9654 forget=1.4050 favg=1.0479 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 30 total=8.3604 mle=1.4178 pcon=4.9641 forget=1.3817 favg=0.5967 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 80 total=7.9370 mle=1.4819 pcon=4.9626 forget=1.3999 favg=0.0927 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 130 total=6.8644 mle=1.5942 pcon=4.9609 forget=1.3552 favg=-1.0459 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 180 total=6.6779 mle=1.6298 pcon=4.9597 forget=1.3590 favg=-1.2705 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 230 total=9.2161 mle=1.7082 pcon=4.9587 forget=1.3754 favg=1.1738 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 280 total=8.7525 mle=1.5595 pcon=4.9577 forget=1.3641 favg=0.8711 nr=64 nf=64 protos=540 fproto_sim=NA
