nohup: ignoring input
/home/shaokun/anaconda3/envs/PPALM/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: '/home/shaokun/anaconda3/envs/PPALM/lib/python3.10/site-packages/torchvision/image.so: undefined symbol: _ZN3c1017RegisterOperatorsD1Ev'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn(
/home/shaokun/PALM/main.py:54: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler()
Namespace(in_dataset='CIFAR-100', out_datasets=['inat', 'sun50', 'places50', 'dtd'], backbone='resnet34', method='top5-palm-cache6-ema0.999', seed=1, gpu='0', epochs=50, batch_size=128, lr=0.001, weight_decay=0.0001, print_every=50, fine_tune=False, temp=0.08, cosine=True, warm=False, lr_decay_epochs='700,800,900', lr_decay_rate=0.1, layers=100, depth=40, width=4, growth=12, droprate=0.0, save_path='CIFAR-10-ResNet18.pt', load_path='checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt', reduce=0.5, score='mahalanobis', threshold=1.0, k=5, momentum=0.9, proto_m=0.999, cache_size=6, nviews=2, lambda_pcon=1.0, epsilon=0.05, incremental=False, use_lora=True, lora_impl='peft', lora_r=8, lora_alpha=32, lora_dropout=0.05, lora_target='both', adapter_save_path='checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.3-lora_r8a32d0.05-temp0.08-fpw1.0-forget_avgproto_enable-planB_adapter', adapter_load_path=None, forget_classes='0,8,11,40,51,66,67,88,94,57', forget_list_path=None, forget_lambda=0.3, forget_margin=100.0, centers_path=None, precision_path=None, batch_forget_mode='balanced', forget_proto_enable=False, forget_attr_w=1.0, forget_proto_rep_w=1.0, forget_avgproto_enable=True, forget_avgproto_w=1.0, umap_enable=False, umap_by='domain', umap_max_points=20000, umap_neighbors=15, umap_min_dist=0.05, umap_metric='cosine', umap_save_path=None, umap_rf_only=False, keep_cache=False, argument=True)
Files already downloaded and verified
ckpt loaded from checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt
resnet34-top5-palm-cache6-ema0.999: Number of model parameters: 21843904
[debug] trainable_count = 16
[debug] trainable: base_model.model.encoder.layer4.0.conv1.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv1.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv2.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv2.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.shortcut.0.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.0.shortcut.0.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv1.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv1.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv2.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv2.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv1.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv1.lora_B.default.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv2.lora_A.default.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv2.lora_B.default.weight
[debug] trainable: base_model.model.head.2.lora_A.default.weight
[debug] trainable: base_model.model.head.2.lora_B.default.weight
[debug][warn] non-LoRA trainables detected: ['base_model.model.encoder.layer4.0.conv1.lora_A.default.weight', 'base_model.model.encoder.layer4.0.conv1.lora_B.default.weight', 'base_model.model.encoder.layer4.0.conv2.lora_A.default.weight', 'base_model.model.encoder.layer4.0.conv2.lora_B.default.weight', 'base_model.model.encoder.layer4.0.shortcut.0.lora_A.default.weight', 'base_model.model.encoder.layer4.0.shortcut.0.lora_B.default.weight', 'base_model.model.encoder.layer4.1.conv1.lora_A.default.weight', 'base_model.model.encoder.layer4.1.conv1.lora_B.default.weight', 'base_model.model.encoder.layer4.1.conv2.lora_A.default.weight', 'base_model.model.encoder.layer4.1.conv2.lora_B.default.weight']
[loss] ep 2 it 170 total=7.6784 mle=1.5266 pcon=5.1788 forget=2.0277 favg=-1.0547 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 2 it 220 total=7.4415 mle=1.5962 pcon=5.1733 forget=2.0735 favg=-1.4014 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 2 it 270 total=7.2936 mle=1.8701 pcon=5.1679 forget=2.0593 favg=-1.8037 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 2 it 320 total=6.5824 mle=1.5652 pcon=5.1622 forget=2.0972 favg=-2.2422 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 2 it 370 total=6.6043 mle=1.8248 pcon=5.1565 forget=2.1542 favg=-2.5312 nr=64 nf=64 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.3-lora_r8a32d0.05-temp0.08-fpw1.0-forget_avgproto_enable-planB_adapter
[loss] ep 3 it 30 total=6.3762 mle=1.7340 pcon=5.1508 forget=2.2179 favg=-2.7266 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 80 total=6.2868 mle=1.7490 pcon=5.1457 forget=2.2730 favg=-2.8809 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 130 total=6.3076 mle=1.7754 pcon=5.1405 forget=2.3098 favg=-2.9180 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 180 total=6.6132 mle=1.9854 pcon=5.1358 forget=2.3494 favg=-2.8574 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 230 total=6.8967 mle=1.6523 pcon=5.1312 forget=2.4119 favg=-2.2988 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 280 total=10.8515 mle=1.9414 pcon=5.1264 forget=2.5005 favg=1.2832 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 330 total=12.2008 mle=1.8187 pcon=5.1214 forget=2.5204 favg=2.7402 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 3 it 380 total=11.9742 mle=1.7057 pcon=5.1170 forget=2.4483 favg=2.7031 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 40 total=11.3336 mle=1.6332 pcon=5.1124 forget=2.2871 favg=2.3008 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 90 total=10.7052 mle=1.7351 pcon=5.1080 forget=2.1767 favg=1.6855 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 140 total=9.9263 mle=1.6636 pcon=5.1042 forget=2.1175 favg=1.0410 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 190 total=9.4131 mle=1.4485 pcon=5.1008 forget=2.0998 favg=0.7642 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 240 total=9.4594 mle=1.7670 pcon=5.0970 forget=2.0666 favg=0.5288 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 290 total=9.1792 mle=1.4929 pcon=5.0936 forget=2.0644 favg=0.5283 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 4 it 340 total=9.5922 mle=1.8734 pcon=5.0903 forget=2.0846 favg=0.5439 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 0 total=9.6216 mle=1.8705 pcon=5.0871 forget=2.0791 favg=0.5850 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 50 total=9.0050 mle=1.7756 pcon=5.0837 forget=2.0507 favg=0.0949 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 100 total=8.2626 mle=1.5958 pcon=5.0810 forget=2.0985 favg=-0.5127 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 150 total=9.0368 mle=1.6103 pcon=5.0781 forget=2.1011 favg=0.2473 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 200 total=8.7907 mle=1.6897 pcon=5.0756 forget=2.0606 favg=-0.0352 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 250 total=8.3800 mle=1.7653 pcon=5.0727 forget=2.0415 favg=-0.4995 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 300 total=7.8930 mle=1.5870 pcon=5.0696 forget=2.0645 favg=-0.8281 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 5 it 350 total=7.5395 mle=1.7392 pcon=5.0665 forget=2.1273 favg=-1.3936 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 10 total=7.1927 mle=1.4296 pcon=5.0633 forget=2.2213 favg=-1.5215 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 60 total=11.0328 mle=1.5326 pcon=5.0602 forget=2.1979 favg=2.2422 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 110 total=10.8601 mle=1.5993 pcon=5.0572 forget=2.1645 favg=2.0391 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 160 total=9.4241 mle=1.6572 pcon=5.0542 forget=2.0584 favg=0.6543 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 210 total=8.7449 mle=1.6255 pcon=5.0520 forget=2.0491 favg=0.0184 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 260 total=8.4599 mle=1.8184 pcon=5.0492 forget=2.0716 favg=-0.4792 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 310 total=6.9039 mle=1.5230 pcon=5.0470 forget=2.0761 favg=-1.7422 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 6 it 360 total=7.0191 mle=1.6686 pcon=5.0448 forget=2.0499 favg=-1.7441 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 20 total=10.0840 mle=1.6450 pcon=5.0422 forget=2.1526 favg=1.2441 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 70 total=10.1290 mle=1.7252 pcon=5.0395 forget=2.1875 favg=1.1768 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 120 total=9.0677 mle=1.5869 pcon=5.0364 forget=2.1314 favg=0.3130 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 170 total=8.0760 mle=1.5862 pcon=5.0337 forget=2.0674 favg=-0.6113 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 220 total=9.3516 mle=1.6712 pcon=5.0320 forget=2.0767 favg=0.5718 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 270 total=10.2649 mle=1.8132 pcon=5.0307 forget=2.1201 favg=1.3008 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 320 total=8.7166 mle=1.7334 pcon=5.0290 forget=2.0865 favg=-0.1323 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 7 it 370 total=7.5834 mle=1.6434 pcon=5.0273 forget=2.0484 favg=-1.1357 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 30 total=6.5868 mle=1.5400 pcon=5.0255 forget=2.0975 favg=-2.0762 nr=64 nf=64 protos=540 fproto_sim=NA
 18%|█▊        | 9/50 [03:05<12:40, 18.56s/it] 20%|██        | 10/50 [03:21<11:52, 17.81s/it] 22%|██▏       | 11/50 [03:37<11:14, 17.30s/it] 24%|██▍       | 12/50 [03:54<10:50, 17.11s/it] 26%|██▌       | 13/50 [04:10<10:25, 16.90s/it] 28%|██▊       | 14/50 [04:35<11:32, 19.23s/it] 30%|███       | 15/50 [04:53<11:07, 19.08s/it] 32%|███▏      | 16/50 [05:10<10:22, 18.32s/it][loss] ep 8 it 80 total=6.8470 mle=1.6018 pcon=5.0234 forget=2.1847 favg=-1.9629 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 130 total=8.6438 mle=1.5180 pcon=5.0212 forget=2.2381 favg=-0.1334 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 180 total=10.1662 mle=1.7543 pcon=5.0191 forget=2.1927 favg=1.2002 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 230 total=10.0739 mle=1.5093 pcon=5.0176 forget=2.0801 favg=1.4668 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 280 total=9.9739 mle=1.7060 pcon=5.0160 forget=2.0674 favg=1.1846 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 330 total=8.6968 mle=1.7539 pcon=5.0144 forget=2.1158 favg=-0.1873 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 8 it 380 total=7.6512 mle=1.5253 pcon=5.0130 forget=2.0382 favg=-0.9253 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 40 total=8.6133 mle=1.6737 pcon=5.0114 forget=2.0516 favg=-0.1235 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 90 total=8.8468 mle=1.6902 pcon=5.0095 forget=2.1126 favg=0.0345 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 140 total=8.8536 mle=1.8336 pcon=5.0081 forget=2.0895 favg=-0.0776 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 190 total=9.1563 mle=1.6116 pcon=5.0067 forget=2.0331 favg=0.5049 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 240 total=10.3910 mle=1.6353 pcon=5.0055 forget=2.0608 favg=1.6895 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 290 total=9.9704 mle=1.5965 pcon=5.0038 forget=2.0771 favg=1.2930 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 9 it 340 total=8.0671 mle=1.5703 pcon=5.0025 forget=2.0432 favg=-0.5488 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 0 total=6.9631 mle=1.6226 pcon=5.0010 forget=1.9968 favg=-1.6572 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 50 total=6.8944 mle=1.6170 pcon=4.9997 forget=2.0072 favg=-1.7295 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 100 total=8.0895 mle=1.7670 pcon=4.9987 forget=2.0787 favg=-0.7549 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 150 total=9.9757 mle=1.8949 pcon=4.9976 forget=2.1681 favg=0.9150 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 200 total=10.8730 mle=1.9239 pcon=4.9964 forget=2.2183 favg=1.7344 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 250 total=10.6912 mle=1.5987 pcon=4.9950 forget=2.1649 favg=1.9326 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 300 total=10.4097 mle=1.6191 pcon=4.9939 forget=2.1023 favg=1.6943 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 10 it 350 total=9.6695 mle=1.6890 pcon=4.9926 forget=2.1061 favg=0.8818 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 10 total=7.6732 mle=1.6056 pcon=4.9912 forget=2.0373 favg=-0.9609 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 60 total=6.0700 mle=1.7635 pcon=4.9897 forget=1.9691 favg=-2.6523 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 110 total=6.6550 mle=1.7009 pcon=4.9884 forget=2.0066 favg=-2.0410 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 160 total=9.7695 mle=1.7589 pcon=4.9869 forget=2.1130 favg=0.9106 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 210 total=10.5610 mle=1.8021 pcon=4.9860 forget=2.1225 favg=1.6504 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 260 total=10.4929 mle=1.6581 pcon=4.9853 forget=2.1026 favg=1.7471 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 310 total=10.8514 mle=2.0175 pcon=4.9840 forget=2.0697 favg=1.7803 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 11 it 360 total=10.3610 mle=1.7385 pcon=4.9827 forget=2.0461 favg=1.5938 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 20 total=9.7960 mle=1.6152 pcon=4.9810 forget=2.0407 favg=1.1592 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 70 total=8.9081 mle=1.8546 pcon=4.9792 forget=2.0093 favg=0.0649 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 120 total=7.7706 mle=1.7394 pcon=4.9776 forget=2.0155 favg=-0.9619 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 170 total=7.6890 mle=1.9228 pcon=4.9766 forget=2.0015 favg=-1.2119 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 220 total=9.2919 mle=1.8525 pcon=4.9760 forget=2.0043 favg=0.4590 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 270 total=9.8803 mle=1.6400 pcon=4.9763 forget=2.0101 favg=1.2539 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 320 total=9.9583 mle=1.5769 pcon=4.9758 forget=2.0160 favg=1.3896 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 12 it 370 total=9.5697 mle=1.8548 pcon=4.9750 forget=2.0173 favg=0.7227 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 30 total=8.7668 mle=1.5476 pcon=4.9737 forget=1.9926 favg=0.2529 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 80 total=8.1163 mle=1.5866 pcon=4.9719 forget=1.9759 favg=-0.4180 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 130 total=8.1730 mle=1.6399 pcon=4.9697 forget=1.9746 favg=-0.4111 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 180 total=8.7745 mle=1.6533 pcon=4.9680 forget=1.9958 favg=0.1573 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 230 total=9.0572 mle=1.7537 pcon=4.9669 forget=2.0016 favg=0.3350 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 280 total=8.7905 mle=1.6095 pcon=4.9662 forget=1.9851 favg=0.2297 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 330 total=8.9665 mle=1.6622 pcon=4.9656 forget=1.9957 favg=0.3430 nr=64 nf=64 protos=540 fproto_sim=NA
[loss] ep 13 it 380 total=9.4418 mle=1.7040 pcon=4.9651 forget=2.0017 favg=0.7710 nr=64 nf=64 protos=540 fproto_sim=NA
